"A2UMPV8X9EJTHQ","nahmias2007_v1","3PMBY0YE2749NLS6YMVU7OTQ8WCC9Z","17056","0","1","Ertan's decisions are up to them.","Ertans should be held morally responsible for their decisions.","Ertans are able to make decisions of their own free will.","If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.","strongly disagree","strongly disagree","strongly disagree","strongly disagree","strongly disagree",,"neuro","ertan",,"0"
"A14YBHS8YBLDAG","nahmias2007_v1","3ERMJ6L4DYTIIOG4WEROWO7W7KSM7F","47748","0","0",,,,,,,,,,,"True","psych","real",,"0"
"A2UMPV8X9EJTHQ","nahmias2007_v1","3PMBY0YE2749NLS6YMVU7OTQ8WCC9Z","5013","0","1",,,,,,,,,,,,"neuro","ertan","True","0"
"A2MKXI4KCRRI7Y","nahmias2007_v1","31HQ4X3T3SBKV4IBK5OKR2O3UTFLSZ","29527","0","0",,,,,,,,,,,"True","neuro","real",,"0"
"A3P74FP62XNVYI","nahmias2007_v1","3JMSRU9HQIVMHQPNXE6LPUIQK08EVA","34341","0","0",,,,,,,,,,,"True","neuro","ertan",,"0"
"AMYRVTU53MLYO","nahmias2007_v1","3YMU66OBIN9FJ3QUYKF5AWCTP1CGH3","0","0","0",,,,,,,,,,,,,,,"64925"
"AMYRVTU53MLYO","nahmias2007_v1","3YMU66OBIN9FJ3QUYKF5AWCTP1CGH3","15178","0","0",,,,,,,,,,,"True","neuro","ertan",,"0"
"A2MKXI4KCRRI7Y","nahmias2007_v1","31HQ4X3T3SBKV4IBK5OKR2O3UTFLSZ","49308","0","1","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people's decisions are up to them.","strongly agree","disagree","strongly agree","strongly agree","disagree",,"neuro","real",,"0"
"A3P74FP62XNVYI","nahmias2007_v1","3JMSRU9HQIVMHQPNXE6LPUIQK08EVA","46287","0","1","Ertans should be held morally responsible for their decisions.","Ertans are able to make decisions of their own free will.","If an Ertan does something good, then he or she deserves to be praised for it.","Ertan's decisions are up to them.","If an Ertan does something bad, then he or she deserves to be blamed for it.","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree",,"neuro","ertan",,"0"
"AMYRVTU53MLYO","nahmias2007_v1","3YMU66OBIN9FJ3QUYKF5AWCTP1CGH3","27251","0","1","Ertans should be held morally responsible for their decisions.","If an Ertan does something bad, then he or she deserves to be blamed for it.","Ertan's decisions are up to them.","If an Ertan does something good, then he or she deserves to be praised for it.","Ertans are able to make decisions of their own free will.","somewhat disagree","agree","somewhat disagree","somewhat disagree","somewhat agree",,"neuro","ertan",,"0"
"A6M7YIG6KKHPA","nahmias2007_v1","3GU1KF0O4I2B53G71BVWIUNNVFUBPM","0","0","0",,,,,,,,,,,,,,,"77310"
"A2MKXI4KCRRI7Y","nahmias2007_v1","31HQ4X3T3SBKV4IBK5OKR2O3UTFLSZ","17730","0","1",,,,,,,,,,,,"neuro","real","True","0"
"AMYRVTU53MLYO","nahmias2007_v1","3YMU66OBIN9FJ3QUYKF5AWCTP1CGH3","9314","0","1",,,,,,,,,,,,"neuro","ertan","True","0"
"A3P74FP62XNVYI","nahmias2007_v1","3JMSRU9HQIVMHQPNXE6LPUIQK08EVA","32648","0","1",,,,,,,,,,,,"neuro","ertan","True","0"
"A14YBHS8YBLDAG","nahmias2007_v1","3ERMJ6L4DYTIIOG4WEROWO7W7KSM7F","105574","0","1","If the psychologists are right, then people deserve to be blamed for the bad things they do.","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people deserve to be praised for the good things they do","somewhat agree","agree","strongly agree","agree","somewhat disagree",,"psych","real",,"0"
"A14YBHS8YBLDAG","nahmias2007_v1","3ERMJ6L4DYTIIOG4WEROWO7W7KSM7F","22369","0","1",,,,,,,,,,,,"psych","real","True","0"
"A30MP4LXV4MIFD","nahmias2007_v1","35DR22AR5DLBBHEL89Q7UOBE9MQ3XB","0","0","0",,,,,,,,,,,,,,,"20895"
"A3SINEY4WSAVEP","nahmias2007_v1","3ZAZR5XV01JOTCAJ2KPTKCVJNZ1ZC2","0","0","0",,,,,,,,,,,,,,,"14952"
"A3BP890CXV4UMN","nahmias2007_v1","3Z9WI9EOZZPKLPMDOB0K8O4MWITHK7","0","0","0",,,,,,,,,,,,,,,"51546"
"A30MP4LXV4MIFD","nahmias2007_v1","35DR22AR5DLBBHEL89Q7UOBE9MQ3XB","30583","0","0",,,,,,,,,,,"True","neuro","real",,"0"
"A1A6UVH1CCP8CD","nahmias2007_v1","3HRMW88U16R40DGKBF6FH9X9Z6MM0F","0","0","0",,,,,,,,,,,,,,,"101005"
"A3BP890CXV4UMN","nahmias2007_v1","3Z9WI9EOZZPKLPMDOB0K8O4MWITHK7","12939","0","0",,,,,,,,,,,"True","psych","real",,"0"
"A1A6UVH1CCP8CD","nahmias2007_v1","3HRMW88U16R40DGKBF6FH9X9Z6MM0F","12480","0","0",,,,,,,,,,,"True","neuro","ertan",,"0"
"A30MP4LXV4MIFD","nahmias2007_v1","35DR22AR5DLBBHEL89Q7UOBE9MQ3XB","23448","0","1","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people make decisions of their own free will.","agree","agree","agree","agree","agree",,"neuro","real",,"0"
"A1A6UVH1CCP8CD","nahmias2007_v1","3HRMW88U16R40DGKBF6FH9X9Z6MM0F","21616","0","1","Ertans should be held morally responsible for their decisions.","If an Ertan does something good, then he or she deserves to be praised for it.","Ertans are able to make decisions of their own free will.","If an Ertan does something bad, then he or she deserves to be blamed for it.","Ertan's decisions are up to them.","agree","somewhat agree","I don't know","strongly agree","agree",,"neuro","ertan",,"0"
"A3SINEY4WSAVEP","nahmias2007_v1","3ZAZR5XV01JOTCAJ2KPTKCVJNZ1ZC2","64385","0","0",,,,,,,,,,,"True","neuro","real",,"0"
"A30MP4LXV4MIFD","nahmias2007_v1","35DR22AR5DLBBHEL89Q7UOBE9MQ3XB","28070","0","1",,,,,,,,,,,,"neuro","real","True","0"
"A1A6UVH1CCP8CD","nahmias2007_v1","3HRMW88U16R40DGKBF6FH9X9Z6MM0F","6070","0","1",,,,,,,,,,,,"neuro","ertan","True","0"
"A3BP890CXV4UMN","nahmias2007_v1","3Z9WI9EOZZPKLPMDOB0K8O4MWITHK7","59784","0","1","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people deserve to be blamed for the bad things they do.","If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people deserve to be praised for the good things they do","strongly disagree","agree","strongly disagree","agree","strongly agree",,"psych","real",,"0"
"A3BP890CXV4UMN","nahmias2007_v1","3Z9WI9EOZZPKLPMDOB0K8O4MWITHK7","11103","0","1",,,,,,,,,,,,"psych","real","True","0"
"A3SINEY4WSAVEP","nahmias2007_v1","3ZAZR5XV01JOTCAJ2KPTKCVJNZ1ZC2","62189","0","1","If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people make decisions of their own free will.","disagree","disagree","disagree","disagree","disagree",,"neuro","real",,"0"
"A3SINEY4WSAVEP","nahmias2007_v1","3ZAZR5XV01JOTCAJ2KPTKCVJNZ1ZC2","17476","0","1",,,,,,,,,,,,"neuro","real","True","0"
"A314XJY8V1YL12","nahmias2007_v1","3C2NJ6JBKAIHE54Y23PTDCFO1UGN20","0","0","0",,,,,,,,,,,,,,,"123165"
"A314XJY8V1YL12","nahmias2007_v1","3C2NJ6JBKAIHE54Y23PTDCFO1UGN20","9529","0","0",,,,,,,,,,,"True","psych","real",,"0"
"A314XJY8V1YL12","nahmias2007_v1","3C2NJ6JBKAIHE54Y23PTDCFO1UGN20","36541","0","1","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people deserve to be blamed for the bad things they do.","somewhat disagree","somewhat disagree","disagree","somewhat disagree","somewhat disagree",,"psych","real",,"0"
"A2WGW5Y3ZFBDEC","nahmias2007_v1","3AMYWKA6YBNNERNBQK19IEW579N6OF","0","0","0",,,,,,,,,,,,,,,"4758"
"A314XJY8V1YL12","nahmias2007_v1","3C2NJ6JBKAIHE54Y23PTDCFO1UGN20","12121","0","1",,,,,,,,,,,,"psych","real","True","0"
"A2WGW5Y3ZFBDEC","nahmias2007_v1","3AMYWKA6YBNNERNBQK19IEW579N6OF","31669","0","0",,,,,,,,,,,"True","psych","ertan",,"0"
"A2WGW5Y3ZFBDEC","nahmias2007_v1","3AMYWKA6YBNNERNBQK19IEW579N6OF","43178","0","1","Ertans are able to make decisions of their own free will.","If an Ertan does something bad, then he or she deserves to be blamed for it.","If an Ertan does something good, then he or she deserves to be praised for it.","Ertan's decisions are up to them.","Ertans should be held morally responsible for their decisions.","agree","agree","agree","somewhat agree","agree",,"psych","ertan",,"0"
"A2WGW5Y3ZFBDEC","nahmias2007_v1","3AMYWKA6YBNNERNBQK19IEW579N6OF","13318","0","1",,,,,,,,,,,,"psych","ertan","True","0"
"A3LRZX8477TYYZ","nahmias2007_v1","35USIKEBNRH5W6NZP51W3PW0HZI6N0","0","0","0",,,,,,,,,,,,,,,"45596"
"A3LRZX8477TYYZ","nahmias2007_v1","35USIKEBNRH5W6NZP51W3PW0HZI6N0","33238","0","0",,,,,,,,,,,"True","psych","ertan",,"0"
"A3LRZX8477TYYZ","nahmias2007_v1","35USIKEBNRH5W6NZP51W3PW0HZI6N0","47263","0","1","If an Ertan does something bad, then he or she deserves to be blamed for it.","If an Ertan does something good, then he or she deserves to be praised for it.","Ertans are able to make decisions of their own free will.","Ertan's decisions are up to them.","Ertans should be held morally responsible for their decisions.","disagree","disagree","somewhat disagree","somewhat disagree","disagree",,"psych","ertan",,"0"
"A3LRZX8477TYYZ","nahmias2007_v1","35USIKEBNRH5W6NZP51W3PW0HZI6N0","25651","0","1",,,,,,,,,,,,"psych","ertan","True","0"
"A2LMREAO2XRLTM","nahmias2007_v1","3H8DHMCCW9C399HB2FHUH3PO4Q0KD1","0","0","0",,,,,,,,,,,,,,,"67780"
"A2LMREAO2XRLTM","nahmias2007_v1","3H8DHMCCW9C399HB2FHUH3PO4Q0KD1","42870","0","0",,,,,,,,,,,"True","neuro","ertan",,"0"
"A2YRYS17DU3A8R","nahmias2007_v1","39GHHAVOMFSVYTS0RJGPDKV5CO7J4O","0","0","0",,,,,,,,,,,,,,,"44021"
"A2YRYS17DU3A8R","nahmias2007_v1","39GHHAVOMFSVYTS0RJGPDKV5CO7J4O","12031","0","0",,,,,,,,,,,"True","neuro","ertan",,"0"
"A2LMREAO2XRLTM","nahmias2007_v1","3H8DHMCCW9C399HB2FHUH3PO4Q0KD1","37114","0","1","Ertan's decisions are up to them.","Ertans should be held morally responsible for their decisions.","Ertans are able to make decisions of their own free will.","If an Ertan does something bad, then he or she deserves to be blamed for it.","If an Ertan does something good, then he or she deserves to be praised for it.","agree","somewhat disagree","agree","agree","somewhat agree",,"neuro","ertan",,"0"
"A2LMREAO2XRLTM","nahmias2007_v1","3H8DHMCCW9C399HB2FHUH3PO4Q0KD1","10356","0","1",,,,,,,,,,,,"neuro","ertan","True","0"
"A2YRYS17DU3A8R","nahmias2007_v1","39GHHAVOMFSVYTS0RJGPDKV5CO7J4O","25755","0","1","Ertans are able to make decisions of their own free will.","If an Ertan does something good, then he or she deserves to be praised for it.","Ertans should be held morally responsible for their decisions.","Ertan's decisions are up to them.","If an Ertan does something bad, then he or she deserves to be blamed for it.","somewhat agree","strongly agree","strongly agree","somewhat agree","agree",,"neuro","ertan",,"0"
"A2YRYS17DU3A8R","nahmias2007_v1","39GHHAVOMFSVYTS0RJGPDKV5CO7J4O","4917","0","1",,,,,,,,,,,,"neuro","ertan","True","0"
"A3A5A9IS2UQD6T","nahmias2007_v1","3PMBY0YE2749NLS6YMVU7OTQ8WC9CW","0","0","0",,,,,,,,,,,,,,,"35788"
"A3A5A9IS2UQD6T","nahmias2007_v1","3PMBY0YE2749NLS6YMVU7OTQ8WC9CW","11692","0","0",,,,,,,,,,,"True","neuro","real",,"0"
"A3A5A9IS2UQD6T","nahmias2007_v1","3PMBY0YE2749NLS6YMVU7OTQ8WC9CW","50651","0","1","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people's decisions are up to them.","disagree","disagree","somewhat agree","somewhat disagree","somewhat disagree",,"neuro","real",,"0"
"A3A5A9IS2UQD6T","nahmias2007_v1","3PMBY0YE2749NLS6YMVU7OTQ8WC9CW","8039","0","1",,,,,,,,,,,,"neuro","real","True","0"
"A110KENBXU7SUJ","nahmias2007_v1","3RXPCZQMQPC4FS5GWVCKI9WM8HVG1T","0","0","0",,,,,,,,,,,,,,,"19354"
"A1QVNF19XSRSD7","nahmias2007_v1","3HRMW88U16R40DGKBF6FH9X9ZB10MI","0","0","0",,,,,,,,,,,,,,,"3247"
"A110KENBXU7SUJ","nahmias2007_v1","3RXPCZQMQPC4FS5GWVCKI9WM8HVG1T","8976","0","0",,,,,,,,,,,"True","psych","real",,"0"
"A1QVNF19XSRSD7","nahmias2007_v1","3HRMW88U16R40DGKBF6FH9X9ZB10MI","3137","0","0",,,,,,,,,,,"True","neuro","ertan",,"0"
"A1QVNF19XSRSD7","nahmias2007_v1","3HRMW88U16R40DGKBF6FH9X9ZB10MI","12397","0","1","Ertans are able to make decisions of their own free will.","Ertans should be held morally responsible for their decisions.","Ertan's decisions are up to them.","If an Ertan does something bad, then he or she deserves to be blamed for it.","If an Ertan does something good, then he or she deserves to be praised for it.","somewhat disagree","somewhat agree","disagree","somewhat agree","somewhat disagree",,"neuro","ertan",,"0"
"A3V9JJ6C3T0D4X","nahmias2007_v1","3ATTHHXXWAPQ1KW4TCXUYUD3S92IXF","0","0","0",,,,,,,,,,,,,,,"8787"
"A110KENBXU7SUJ","nahmias2007_v1","3RXPCZQMQPC4FS5GWVCKI9WM8HVG1T","17147","0","1","If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people deserve to be blamed for the bad things they do.","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people deserve to be praised for the good things they do","somewhat agree","agree","somewhat agree","somewhat agree","agree",,"psych","real",,"0"
"A1QVNF19XSRSD7","nahmias2007_v1","3HRMW88U16R40DGKBF6FH9X9ZB10MI","2098","0","1",,,,,,,,,,,,"neuro","ertan","True","0"
"A3V9JJ6C3T0D4X","nahmias2007_v1","3ATTHHXXWAPQ1KW4TCXUYUD3S92IXF","12169","0","0",,,,,,,,,,,"True","neuro","real",,"0"
" A3SOJWB6AZWZV9","nahmias2007_v1","37TRT2X24QSFJSD96YQCLY1BML3JBJ","0","0","0",,,,,,,,,,,,,,,"10361"
